customer_id,signup_date,customer_segment,location,acquisition_channel,age,gender
C02377,21-06-2024,medium,Hyderabad,ads,42,male
C02378,12-01-2024,medium,Jaipur,ads,37,female
C02379,07-05-2024,low,Bhubaneswar,organic,37,female
C02380,30-08-2025,medium,Kolkata,organic,36,female
C02381,01-04-2024,medium,Pune,organic,40,female
C02382,14-10-2025,high,Bangalore,referral,32,female
C02383,26-06-2025,low,Delhi,ads,52,male
C02384,15-06-2025,medium,Ahmedabad,referral,22,female
C02385,19-10-2025,medium,Ahmedabad,organic,18,female
C02386,22-03-2025,medium,Hyderabad,referral,18,male
C02387,24-01-2025,medium,Mumbai,ads,18,male
C02388,02-11-2025,low,Bhubaneswar,ads,41,other
C02389,12-02-2024,medium,Jaipur,organic,40,female
C02390,10-09-2024,medium,Hyderabad,ads,47,male
C02391,09-05-2024,medium,Pune,referral,24,male
C02392,29-02-2024,low,Delhi,organic,42,male
C02393,24-10-2025,medium,Bangalore,organic,35,male
C02394,11-04-2025,low,Delhi,ads,36,male
C02395,13-10-2024,low,Jaipur,referral,41,male
C02396,31-05-2025,medium,Delhi,ads,27,male
C02397,11-04-2025,medium,Delhi,organic,60,female
C02398,10-12-2024,medium,Kolkata,ads,48,male
C02399,03-10-2025,low,Pune,organic,29,male
C02400,16-01-2025,medium,Pune,referral,24,male
C02401,20-11-2025,medium,Chennai,ads,34,male
C02402,09-09-2024,low,Hyderabad,ads,36,male
C02403,25-02-2024,medium,Mumbai,organic,45,female
C02404,07-04-2025,medium,Chennai,referral,23,male
C02405,01-04-2025,medium,Pune,ads,37,male
C02406,23-03-2024,high,Ahmedabad,referral,19,female
C02407,08-04-2024,low,Hyderabad,ads,39,female
C02408,28-05-2024,high,Jaipur,referral,33,male
C02409,24-11-2024,medium,Kolkata,referral,54,male
C02410,04-06-2024,low,Bangalore,organic,19,other
C02411,08-07-2024,medium,Ahmedabad,referral,48,other
C02412,08-05-2025,low,Pune,organic,18,male
C02413,19-09-2024,low,Hyderabad,ads,21,male
C02414,20-03-2024,medium,Pune,referral,18,female
C02415,03-02-2025,high,Bhubaneswar,organic,37,female
C02416,31-08-2025,low,Chennai,ads,23,male
C02417,16-09-2024,medium,Bangalore,ads,21,female
C02418,06-09-2025,high,Bangalore,ads,37,male
C02419,05-07-2025,low,Mumbai,referral,39,male
C02420,10-04-2024,high,Bhubaneswar,ads,35,female
C02421,24-12-2024,low,Delhi,referral,33,female
C02422,14-01-2025,high,Bhubaneswar,organic,53,male
C02423,08-08-2024,high,Bangalore,organic,36,female
C02424,23-02-2025,high,Ahmedabad,ads,43,male
C02425,03-05-2024,low,Mumbai,ads,36,male
C02426,25-02-2025,medium,Jaipur,organic,24,female
C02427,18-08-2024,low,Ahmedabad,ads,40,male
C02428,20-11-2025,medium,Hyderabad,organic,28,female
C02429,03-03-2024,medium,Delhi,ads,34,male
C02430,29-04-2025,medium,Chennai,organic,38,male
C02431,19-09-2025,medium,Jaipur,ads,18,female
C02432,03-12-2025,medium,Ahmedabad,ads,18,male
C02433,27-07-2025,medium,Hyderabad,referral,44,male
C02434,27-04-2025,medium,Pune,ads,28,female
C02435,02-06-2025,low,Kolkata,ads,28,male
C02436,03-06-2024,high,Delhi,referral,36,male
C02437,01-04-2024,low,Chennai,ads,31,female
C02438,09-06-2025,high,Mumbai,organic,39,male
C02439,30-03-2025,medium,Bhubaneswar,referral,34,female
C02440,20-08-2025,medium,Kolkata,ads,36,female
C02441,06-10-2025,medium,Delhi,ads,27,male
C02442,24-05-2025,medium,Jaipur,ads,36,male
C02443,01-07-2024,medium,Pune,referral,46,female
C02444,20-01-2025,medium,Mumbai,referral,29,male
C02445,27-07-2025,low,Bangalore,referral,44,female
C02446,31-12-2025,medium,Ahmedabad,organic,34,male
C02447,08-02-2025,low,Ahmedabad,ads,42,male
C02448,02-09-2024,medium,Mumbai,organic,36,male
C02449,13-08-2025,medium,Bangalore,organic,34,female
C02450,22-10-2025,medium,Ahmedabad,referral,38,male
C02451,11-10-2025,medium,Delhi,organic,47,female
C02452,15-04-2025,medium,Mumbai,ads,37,female
C02453,26-02-2025,medium,Mumbai,ads,39,male
C02454,05-03-2024,high,Jaipur,ads,31,male
C02455,13-01-2024,medium,Bangalore,organic,50,male
C02456,31-07-2024,high,Jaipur,organic,41,female
C02457,29-08-2024,medium,Bangalore,ads,35,female
C02458,07-05-2025,medium,Jaipur,organic,33,male
C02459,31-07-2024,low,Mumbai,referral,44,male
C02460,23-11-2025,low,Bhubaneswar,referral,28,male
C02461,03-12-2024,high,Bhubaneswar,ads,18,male
C02462,21-06-2024,low,Bhubaneswar,referral,35,female
C02463,02-11-2025,low,Mumbai,organic,46,male
C02464,12-06-2024,medium,Ahmedabad,ads,50,male
C02465,09-04-2025,medium,Pune,organic,33,female
C02466,11-05-2025,low,Chennai,ads,35,male
C02467,30-11-2025,medium,Pune,ads,40,male
C02468,29-01-2025,low,Bhubaneswar,organic,32,male
C02469,03-12-2025,high,Ahmedabad,organic,40,female
C02470,03-11-2024,high,Mumbai,ads,34,male
C02471,01-07-2024,medium,Hyderabad,ads,45,male
C02472,20-09-2025,medium,Ahmedabad,organic,42,male
C02473,24-05-2025,low,Hyderabad,ads,43,male
C02474,08-12-2025,low,Mumbai,ads,32,male
C02475,29-06-2025,medium,Delhi,ads,54,male
C02476,17-07-2025,high,Bangalore,ads,39,male
C02477,15-09-2025,low,Chennai,organic,37,male
C02478,16-08-2025,medium,Pune,ads,27,male
C02479,14-08-2024,high,Jaipur,referral,34,female
C02480,11-03-2025,medium,Jaipur,ads,36,female
C02481,25-02-2025,low,Bangalore,ads,27,male
C02482,07-07-2025,low,Ahmedabad,ads,32,male
C02483,21-01-2024,medium,Jaipur,organic,33,male
C02484,07-07-2025,medium,Kolkata,ads,35,male
C02485,31-01-2025,low,Jaipur,referral,18,male
C02486,16-09-2025,medium,Mumbai,organic,33,male
C02487,14-04-2024,medium,Bangalore,referral,31,male
C02488,10-07-2024,medium,Chennai,organic,34,female
C02489,17-01-2024,low,Bangalore,ads,45,male
C02490,29-04-2024,medium,Chennai,referral,55,female
C02491,27-01-2025,high,Kolkata,referral,41,female
C02492,28-02-2025,medium,Jaipur,referral,22,female
C02493,08-05-2024,medium,Bangalore,referral,31,female
C02494,09-05-2024,medium,Hyderabad,ads,40,male
C02495,25-07-2025,high,Bhubaneswar,ads,39,male
C02496,13-07-2025,medium,Kolkata,organic,44,male
C02497,29-01-2024,medium,Ahmedabad,organic,34,male
C02498,06-04-2024,high,Hyderabad,ads,31,male
C02499,10-01-2024,high,Chennai,ads,52,female
C02500,29-08-2024,low,Bangalore,ads,35,male
C02501,19-08-2024,low,Chennai,referral,24,male
C02502,10-10-2024,medium,Chennai,ads,49,female
C02503,15-12-2025,low,Kolkata,organic,20,male
C02504,26-12-2025,medium,Hyderabad,ads,18,male
C02505,18-07-2024,low,Bangalore,ads,42,male
C02506,19-03-2024,medium,Jaipur,ads,44,female
C02507,21-06-2024,medium,Delhi,referral,39,female
C02508,11-04-2025,high,Pune,ads,21,female
C02509,03-08-2025,medium,Pune,referral,34,male
C02510,19-02-2025,low,Kolkata,ads,32,female
C02511,24-03-2025,medium,Ahmedabad,ads,29,male
C02512,27-03-2024,medium,Mumbai,ads,49,female
C02513,10-04-2024,high,Delhi,organic,24,female
C02514,08-01-2024,low,Bangalore,organic,38,female
C02515,18-07-2024,medium,Pune,organic,46,female
C02516,19-05-2025,medium,Ahmedabad,ads,38,male
C02517,27-03-2024,low,Mumbai,organic,47,male
C02518,12-02-2024,high,Hyderabad,referral,40,female
C02519,19-01-2025,medium,Bangalore,ads,39,male
C02520,12-09-2025,low,Chennai,ads,38,female
C02521,10-03-2025,medium,Ahmedabad,organic,41,female
C02522,11-02-2025,medium,Bangalore,organic,31,male
C02523,27-04-2025,medium,Delhi,organic,21,female
C02524,25-10-2025,low,Chennai,ads,44,male
C02525,17-01-2024,high,Delhi,ads,46,male
C02526,06-10-2025,low,Bhubaneswar,ads,37,male
C02527,27-05-2024,low,Pune,ads,29,male
C02528,03-10-2024,high,Mumbai,ads,19,female
C02529,19-08-2024,low,Ahmedabad,organic,35,male
C02530,31-12-2024,medium,Chennai,ads,21,female
C02531,15-08-2024,medium,Pune,ads,20,male
C02532,12-10-2025,low,Kolkata,ads,34,female
C02533,11-03-2025,low,Delhi,organic,27,female
C02534,02-02-2025,high,Bhubaneswar,ads,38,male
C02535,29-07-2024,medium,Delhi,organic,33,female
C02536,25-01-2025,medium,Bangalore,referral,28,female
C02537,13-05-2025,medium,Hyderabad,ads,18,female
C02538,23-06-2025,medium,Bhubaneswar,referral,26,female
C02539,16-07-2025,high,Bhubaneswar,ads,26,female
C02540,05-05-2025,medium,Mumbai,organic,22,female
C02541,17-03-2025,medium,Ahmedabad,ads,31,male
C02542,17-09-2024,high,Kolkata,organic,23,male
C02543,15-12-2024,low,Kolkata,referral,33,other
C02544,17-12-2024,low,Mumbai,referral,37,male
C02545,03-06-2025,medium,Delhi,ads,26,male
C02546,15-11-2024,medium,Jaipur,ads,39,male
C02547,17-05-2024,medium,Pune,ads,21,male
C02548,03-07-2025,medium,Jaipur,referral,23,male
C02549,14-09-2025,medium,Bangalore,organic,33,female
C02550,02-01-2025,low,Kolkata,ads,41,other
C02551,07-08-2024,high,Ahmedabad,ads,43,male
C02552,02-12-2024,high,Hyderabad,referral,51,female
C02553,10-08-2024,high,Delhi,referral,31,male
C02554,09-10-2025,high,Ahmedabad,referral,33,male
C02555,25-12-2024,high,Ahmedabad,ads,24,female
C02556,24-11-2024,low,Chennai,organic,22,female
C02557,07-04-2025,medium,Bhubaneswar,ads,37,male
C02558,14-07-2025,high,Pune,ads,27,male
C02559,16-01-2025,medium,Bhubaneswar,ads,47,male
C02560,12-08-2025,low,Ahmedabad,organic,20,female
C02561,08-09-2025,medium,Mumbai,ads,39,male
C02562,17-06-2024,medium,Jaipur,organic,24,male
C02563,04-08-2024,low,Chennai,referral,26,female
C02564,12-01-2025,medium,Bhubaneswar,organic,40,female
C02565,28-04-2024,medium,Bangalore,ads,28,female
C02566,08-07-2024,medium,Hyderabad,organic,29,female
C02567,04-01-2025,medium,Hyderabad,organic,26,male
C02568,28-05-2024,medium,Pune,referral,52,female
C02569,06-11-2025,medium,Bangalore,organic,28,male
C02570,13-10-2025,medium,Bhubaneswar,organic,35,other
C02571,02-05-2025,medium,Bhubaneswar,organic,32,male
C02572,08-01-2025,high,Ahmedabad,ads,37,female
C02573,23-11-2025,high,Bhubaneswar,ads,28,male
C02574,08-06-2024,medium,Bangalore,organic,32,male
C02575,16-12-2024,low,Hyderabad,ads,38,male
C02576,14-10-2024,medium,Ahmedabad,organic,26,female
C02577,14-10-2024,medium,Delhi,referral,45,male
C02578,13-08-2024,medium,Bangalore,referral,46,male
C02579,06-06-2025,high,Mumbai,referral,41,male
C02580,05-06-2025,high,Bhubaneswar,referral,35,male
C02581,29-09-2024,medium,Hyderabad,organic,18,female
C02582,05-02-2025,high,Jaipur,organic,39,male
C02583,01-07-2024,high,Bhubaneswar,ads,31,male
C02584,26-10-2025,low,Mumbai,organic,32,female
C02585,02-05-2025,high,Hyderabad,organic,18,female
C02586,03-05-2024,medium,Pune,organic,39,female
C02587,17-09-2025,medium,Bhubaneswar,ads,20,other
C02588,17-02-2025,medium,Ahmedabad,ads,36,male
C02589,25-12-2025,medium,Chennai,organic,44,female
C02590,20-06-2024,medium,Bangalore,organic,30,female
C02591,14-10-2024,medium,Mumbai,ads,47,female
C02592,10-03-2025,low,Bhubaneswar,organic,27,female
C02593,16-11-2025,low,Delhi,referral,41,male
C02594,22-04-2024,high,Jaipur,organic,21,male
C02595,01-05-2024,high,Hyderabad,ads,45,female
C02596,27-06-2025,low,Mumbai,ads,43,male
C02597,09-08-2024,medium,Bangalore,organic,39,female
C02598,22-09-2025,medium,Bhubaneswar,ads,31,female
C02599,08-02-2024,medium,Delhi,ads,20,male
C02600,11-05-2025,high,Hyderabad,referral,31,male
C02601,20-08-2024,medium,Bangalore,ads,46,male
C02602,13-06-2025,medium,Hyderabad,organic,36,male
C02603,28-05-2024,medium,Bangalore,organic,19,male
C02604,31-01-2025,medium,Bhubaneswar,organic,23,male
C02605,22-10-2025,low,Chennai,organic,47,male
C02606,29-09-2025,medium,Kolkata,ads,39,male
C02607,28-10-2024,high,Ahmedabad,referral,22,male
C02608,25-12-2024,medium,Chennai,ads,18,other
C02609,25-08-2024,low,Kolkata,ads,28,other
C02610,08-10-2025,low,Bhubaneswar,ads,18,male
C02611,24-10-2025,medium,Bhubaneswar,referral,33,male
C02612,23-08-2024,high,Bhubaneswar,organic,59,female
C02613,21-07-2024,low,Kolkata,ads,19,male
C02614,12-09-2024,medium,Delhi,referral,33,female
C02615,20-08-2025,high,Mumbai,organic,48,male
C02616,23-10-2025,medium,Kolkata,organic,42,male
C02617,22-08-2024,medium,Jaipur,referral,33,female
C02618,10-12-2024,medium,Mumbai,ads,33,female
C02619,17-06-2025,medium,Jaipur,organic,23,other
C02620,10-04-2025,medium,Bangalore,ads,32,male
C02621,24-06-2025,low,Ahmedabad,ads,37,female
C02622,31-07-2024,low,Ahmedabad,ads,46,female
C02623,07-04-2025,low,Ahmedabad,organic,28,female
C02624,11-03-2025,low,Pune,organic,33,female
C02625,09-10-2024,high,Kolkata,ads,25,female
C02626,15-07-2025,medium,Delhi,ads,37,female
C02627,29-08-2025,medium,Bangalore,referral,42,male
C02628,07-04-2025,low,Bhubaneswar,organic,41,female
C02629,10-02-2025,medium,Kolkata,referral,23,female
C02630,28-03-2024,low,Jaipur,organic,36,female
C02631,13-02-2024,medium,Jaipur,ads,28,female
C02632,05-04-2025,low,Mumbai,referral,45,male
C02633,04-10-2024,high,Bhubaneswar,ads,33,male
C02634,13-11-2025,high,Pune,organic,19,male
C02635,24-02-2025,low,Jaipur,organic,32,female
C02636,01-12-2025,high,Ahmedabad,ads,39,male
C02637,18-12-2024,low,Mumbai,ads,37,female
C02638,26-11-2025,high,Chennai,referral,29,female
C02639,29-05-2025,medium,Hyderabad,ads,29,male
C02640,03-12-2025,medium,Mumbai,referral,25,female
C02641,21-09-2025,medium,Mumbai,ads,31,female
C02642,19-01-2024,medium,Jaipur,referral,26,male
C02643,23-01-2024,medium,Kolkata,organic,44,male
C02644,16-02-2025,high,Bhubaneswar,referral,25,female
C02645,30-01-2024,high,Chennai,organic,36,male
C02646,17-04-2024,medium,Ahmedabad,referral,35,female
C02647,01-01-2025,medium,Kolkata,organic,44,female
C02648,07-10-2024,low,Bangalore,ads,45,male
C02649,07-05-2024,medium,Jaipur,ads,41,male
C02650,16-08-2024,medium,Bhubaneswar,referral,38,male
C02651,20-04-2024,medium,Delhi,ads,24,male
C02652,15-05-2024,high,Ahmedabad,organic,24,female
C02653,27-12-2024,medium,Kolkata,ads,26,female
C02654,04-07-2024,low,Ahmedabad,organic,42,male
C02655,17-10-2025,low,Bhubaneswar,organic,35,female
C02656,06-08-2025,medium,Bangalore,organic,43,male
C02657,08-05-2024,medium,Bangalore,organic,45,female
C02658,17-09-2024,low,Ahmedabad,ads,27,male
C02659,29-05-2025,medium,Bangalore,referral,35,male
C02660,24-03-2025,high,Kolkata,referral,34,female
C02661,13-04-2024,high,Ahmedabad,organic,31,female
C02662,27-04-2025,medium,Kolkata,organic,29,male
C02663,11-08-2024,low,Bangalore,organic,46,male
C02664,05-05-2025,medium,Pune,organic,35,male
C02665,17-04-2025,high,Hyderabad,organic,35,male
C02666,10-01-2024,high,Delhi,organic,26,male
C02667,08-02-2025,low,Jaipur,ads,41,female
C02668,28-10-2024,low,Bhubaneswar,ads,24,female
C02669,18-08-2024,medium,Delhi,ads,39,female
C02670,31-12-2025,medium,Kolkata,organic,39,male
C02671,06-03-2024,high,Hyderabad,ads,30,female
C02672,21-04-2024,low,Hyderabad,referral,38,male
C02673,13-01-2024,low,Pune,organic,36,male
C02674,27-01-2025,medium,Chennai,organic,34,female
C02675,14-05-2025,low,Chennai,organic,35,male
C02676,20-08-2025,medium,Kolkata,organic,35,male
C02677,21-08-2024,high,Hyderabad,ads,36,male
C02678,24-08-2025,medium,Pune,organic,35,female
C02679,09-11-2024,high,Jaipur,ads,23,male
C02680,19-07-2025,medium,Jaipur,organic,33,female
C02681,12-01-2024,medium,Delhi,ads,37,male
C02682,27-07-2024,medium,Ahmedabad,organic,35,male
C02683,14-01-2024,medium,Bhubaneswar,ads,44,male
C02684,24-09-2025,medium,Pune,organic,41,female
C02685,21-02-2025,high,Ahmedabad,organic,26,female
C02686,12-03-2025,medium,Bangalore,referral,33,male
C02687,11-01-2025,medium,Jaipur,ads,31,female
C02688,20-01-2024,medium,Kolkata,organic,34,male
C02689,09-08-2025,low,Pune,ads,34,male
C02690,10-03-2024,low,Hyderabad,ads,41,female
C02691,29-07-2024,low,Mumbai,ads,36,male
C02692,10-04-2024,medium,Mumbai,ads,47,male
C02693,28-11-2025,high,Jaipur,referral,37,male
C02694,11-05-2024,medium,Pune,organic,26,male
C02695,14-09-2025,medium,Ahmedabad,organic,30,other
C02696,15-01-2025,medium,Ahmedabad,organic,41,male
C02697,11-05-2024,high,Pune,ads,18,male
C02698,20-01-2024,low,Bhubaneswar,referral,21,female
C02699,19-06-2025,high,Jaipur,referral,35,male
C02700,14-08-2024,low,Bangalore,ads,44,male
C02701,02-06-2024,low,Delhi,referral,48,female
C02702,13-04-2025,medium,Pune,ads,32,female
C02703,08-02-2025,low,Bhubaneswar,ads,45,female
C02704,20-07-2024,medium,Mumbai,referral,35,male
C02705,07-02-2024,low,Ahmedabad,organic,19,female
C02706,06-07-2024,medium,Kolkata,ads,34,male
C02707,26-02-2024,low,Jaipur,ads,28,male
C02708,20-01-2024,medium,Ahmedabad,referral,44,male
C02709,29-09-2024,low,Bangalore,referral,34,female
C02710,28-04-2024,medium,Bhubaneswar,referral,22,female
C02711,05-08-2025,medium,Mumbai,referral,20,female
C02712,30-05-2025,low,Bangalore,ads,34,female
C02713,08-08-2024,low,Delhi,organic,18,male
C02714,09-06-2025,medium,Chennai,organic,29,male
C02715,29-05-2025,high,Kolkata,ads,37,female
C02716,28-12-2025,medium,Delhi,ads,24,male
C02717,01-12-2024,low,Jaipur,ads,44,male
C02718,28-11-2025,low,Ahmedabad,ads,46,female
C02719,24-02-2024,low,Hyderabad,referral,24,female
C02720,14-05-2025,high,Hyderabad,organic,32,male
C02721,19-06-2025,medium,Mumbai,referral,44,female
C02722,10-06-2024,medium,Pune,referral,34,female
C02723,31-10-2025,low,Ahmedabad,ads,21,male
C02724,16-08-2025,high,Hyderabad,ads,33,male
C02725,07-06-2024,low,Bhubaneswar,ads,26,male
C02726,06-07-2024,medium,Chennai,ads,46,male
C02727,29-02-2024,high,Mumbai,organic,41,male
C02728,14-11-2024,medium,Kolkata,organic,31,female
C02729,29-07-2024,medium,Delhi,organic,36,female
C02730,09-02-2025,medium,Delhi,organic,21,female
C02731,25-10-2025,high,Hyderabad,organic,27,male
C02732,18-04-2024,high,Mumbai,organic,50,male
C02733,16-03-2024,low,Hyderabad,ads,35,female
C02734,25-06-2025,high,Delhi,referral,44,female
C02735,09-11-2024,medium,Jaipur,ads,37,female
C02736,26-04-2024,medium,Bangalore,referral,48,male
C02737,04-12-2025,medium,Ahmedabad,ads,18,female
C02738,19-01-2024,low,Mumbai,ads,33,male
C02739,07-03-2025,medium,Bhubaneswar,ads,51,male
C02740,15-11-2025,low,Hyderabad,organic,44,female
C02741,15-12-2024,medium,Hyderabad,referral,48,female
C02742,01-07-2024,high,Pune,referral,34,male
C02743,22-04-2024,high,Chennai,ads,29,other
C02744,01-07-2024,medium,Kolkata,organic,24,female
C02745,25-04-2025,medium,Hyderabad,ads,24,male
C02746,25-05-2024,low,Bhubaneswar,organic,43,male
C02747,19-09-2025,medium,Kolkata,organic,40,male
C02748,22-04-2024,medium,Chennai,referral,34,male
C02749,20-04-2025,high,Pune,ads,40,female
C02750,29-10-2024,medium,Hyderabad,ads,36,female
C02751,27-04-2024,medium,Kolkata,referral,44,female
C02752,09-06-2024,medium,Kolkata,ads,44,male
C02753,04-02-2025,medium,Jaipur,ads,24,male
C02754,16-07-2024,high,Kolkata,organic,37,female
C02755,16-09-2024,medium,Delhi,organic,18,male
C02756,21-10-2025,low,Chennai,ads,36,male
C02757,16-02-2024,medium,Bhubaneswar,ads,41,female
C02758,02-02-2025,medium,Pune,organic,21,female
C02759,10-12-2025,low,Chennai,organic,30,other
C02760,12-07-2025,medium,Bangalore,ads,35,other
C02761,18-03-2024,medium,Delhi,ads,37,female
C02762,03-05-2024,high,Pune,ads,32,male
C02763,15-03-2024,medium,Bangalore,ads,23,male
C02764,16-05-2024,high,Kolkata,organic,34,female
C02765,24-08-2025,low,Chennai,ads,18,male
C02766,03-02-2025,low,Bhubaneswar,referral,32,male
C02767,19-05-2025,low,Pune,organic,30,male
C02768,14-05-2025,low,Ahmedabad,ads,33,male
C02769,26-07-2025,medium,Bangalore,ads,29,male
C02770,17-05-2024,medium,Jaipur,ads,19,male
C02771,19-02-2024,low,Delhi,organic,31,male
C02772,10-09-2025,low,Delhi,referral,44,female
C02773,16-09-2025,medium,Jaipur,ads,47,female
C02774,10-09-2024,low,Delhi,referral,59,female
C02775,21-09-2025,medium,Mumbai,organic,51,male
C02776,10-12-2025,medium,Mumbai,ads,23,male
C02777,16-07-2025,medium,Pune,ads,30,male
C02778,01-03-2025,medium,Ahmedabad,organic,34,female
C02779,30-06-2025,high,Bhubaneswar,organic,34,female
C02780,28-10-2024,medium,Kolkata,ads,35,male
C02781,03-08-2025,medium,Mumbai,organic,59,female
C02782,14-12-2024,medium,Bangalore,ads,24,female
C02783,18-02-2024,medium,Jaipur,organic,27,male
C02784,14-03-2024,low,Chennai,organic,51,female
C02785,04-12-2025,medium,Ahmedabad,ads,28,female
C02786,17-09-2024,medium,Bhubaneswar,organic,38,male
C02787,21-12-2024,high,Bangalore,referral,45,male
C02788,04-08-2025,high,Ahmedabad,referral,39,female
C02789,24-08-2025,low,Jaipur,ads,36,female
C02790,16-09-2024,medium,Bangalore,referral,44,male
C02791,29-09-2025,low,Jaipur,referral,26,female
C02792,21-10-2024,high,Bhubaneswar,organic,30,male
C02793,02-10-2025,medium,Delhi,referral,40,male
C02794,08-11-2024,medium,Kolkata,organic,18,male
C02795,03-09-2025,medium,Kolkata,ads,49,female
C02796,30-06-2024,high,Hyderabad,ads,38,female
C02797,16-11-2025,high,Mumbai,ads,36,female
C02798,29-12-2024,medium,Pune,organic,18,other
C02799,06-07-2024,high,Chennai,organic,22,female
C02800,22-07-2025,low,Jaipur,ads,31,male
C02801,26-06-2025,medium,Hyderabad,organic,43,female
