customer_id,final_score,churn_prob,purchase_prob,expected_revenue,selected,customer_segment,engagement_segment,age,gender,location,acquisition_channel
C06666,0,0.580044024,0.000317553,0,0,medium,No Interaction,35,male,Hyderabad,ads
C02416,0,0.533057849,5.07E-05,0,0,low,No Interaction,23,male,Chennai,ads
C02535,0,0.552564734,0.000477803,0,0,medium,No Interaction,33,female,Delhi,organic
C02642,0,0.511667594,0.000503347,0,0,medium,No Interaction,26,male,Jaipur,referral
C07908,0,0.531333173,0.000548408,0,0,medium,No Interaction,41,male,Jaipur,ads
C06976,0,0.573361028,0.00032987,0,0,medium,No Interaction,40,female,Ahmedabad,ads
C03999,0,0.555853825,0.000320629,0,0,medium,No Interaction,25,male,Chennai,ads
C04096,0,0.53475828,3.79E-05,0,0,low,No Interaction,38,female,Kolkata,organic
C01456,0,0.575195119,0.000307384,0,0,medium,No Interaction,30,female,Ahmedabad,organic
C01807,0,0.525574034,0.000291989,0,0,high,No Interaction,28,male,Mumbai,ads
C04516,0,0.575879913,0.000409141,0,0,medium,No Interaction,26,female,Mumbai,organic
C05654,0,0.556844563,0.00023818,0,0,medium,No Interaction,43,female,Kolkata,organic
C05590,0,0.569085413,0.00054105,0,0,medium,No Interaction,28,male,Mumbai,ads
C02677,0,0.536504736,0.000171057,0,0,high,No Interaction,36,male,Hyderabad,ads
C03767,0,0.546650836,0.000198545,0,0,medium,No Interaction,23,female,Pune,organic
C07006,0,0.589531003,0.00011875,0,0,medium,No Interaction,41,other,Ahmedabad,ads
C06258,0,0.494636152,0.00013537,0,0,high,No Interaction,28,female,Bangalore,ads
C06887,0,0.532083131,7.69E-05,0,0,low,No Interaction,21,female,Delhi,organic
C05011,0,0.513323011,9.00E-05,0,0,low,No Interaction,18,male,Jaipur,ads
C05290,0,0.55717889,0.000125821,0,0,medium,No Interaction,18,female,Bhubaneswar,referral
C01620,0,0.520977608,3.35E-05,0,0,low,No Interaction,35,female,Pune,ads
C02265,0,0.579230661,1.47E-05,0,0,low,No Interaction,40,other,Hyderabad,ads
C06370,0,0.537426955,0.000258018,0,0,medium,No Interaction,35,male,Pune,ads
C07704,0,0.547815029,0.00020029,0,0,medium,No Interaction,18,female,Pune,organic
C06025,0,0.528047594,0.000232422,0,0,high,No Interaction,47,female,Mumbai,ads
C02582,0,0.487439141,0.000271951,0,0,high,No Interaction,39,male,Jaipur,organic
C03930,0,0.532051128,0.000305925,0,0,medium,No Interaction,26,male,Bangalore,ads
C02735,0,0.539178019,0.000454485,0,0,medium,No Interaction,37,female,Jaipur,ads
C04470,0,0.529060815,4.71E-05,0,0,low,No Interaction,32,female,Ahmedabad,referral
C05425,0,0.551374585,0.00029249,0,0,medium,No Interaction,37,male,Kolkata,organic
C06269,0,0.490873996,0.00012095,0,0,high,No Interaction,42,female,Bangalore,organic
C01674,0,0.579906014,8.38E-05,0,0,medium,No Interaction,38,other,Hyderabad,referral
C06020,0,0.558934579,0.000263326,0,0,medium,No Interaction,36,female,Kolkata,ads
C05458,0,0.527599285,0.000271911,0,0,medium,No Interaction,43,male,Bangalore,organic
C06237,0,0.554638675,2.18E-05,0,0,low,No Interaction,28,female,Bhubaneswar,ads
C07473,0,0.538127737,0.000259376,0,0,medium,No Interaction,32,male,Pune,ads
C02257,0,0.493210706,0.000241429,0,0,high,No Interaction,46,female,Jaipur,ads
C02522,0,0.530409015,0.000277683,0,0,medium,No Interaction,31,male,Bangalore,organic
C03233,0,0.567702195,0.000371568,0,0,medium,No Interaction,33,male,Ahmedabad,organic
C03695,0,0.527861639,0.000459225,0,0,medium,No Interaction,42,female,Delhi,referral
C06296,0,0.513935817,3.60E-05,0,0,low,No Interaction,31,female,Bangalore,organic
C04303,0,0.544088262,6.35E-05,0,0,low,No Interaction,37,male,Ahmedabad,ads
C04146,0,0.540573698,0.000463828,0,0,medium,No Interaction,52,male,Mumbai,referral
C04235,0,0.550500876,4.79E-05,0,0,low,No Interaction,37,female,Ahmedabad,organic
C02196,0,0.56272057,3.75E-05,0,0,low,No Interaction,38,female,Hyderabad,organic
C06054,0,0.551205056,0.000284482,0,0,medium,No Interaction,43,male,Chennai,organic
C05062,0,0.587250711,0.000262238,0,0,medium,No Interaction,33,female,Hyderabad,ads
C06295,0,0.47294544,0.000126891,0,0,high,No Interaction,24,male,Pune,referral
C01417,0,0.531667982,2.36E-05,0,0,low,No Interaction,39,other,Jaipur,organic
C03197,0,0.561067702,1.36E-05,0,0,low,No Interaction,20,other,Hyderabad,referral
C04972,0,0.548382976,0.000503853,0,0,medium,No Interaction,53,female,Delhi,ads
C01542,0,0.571205817,4.45E-05,0,0,medium,No Interaction,29,other,Bhubaneswar,referral
C03570,0,0.553241517,1.98E-05,0,0,low,No Interaction,32,female,Bhubaneswar,organic
C02538,0,0.555323198,0.000124071,0,0,medium,No Interaction,26,female,Bhubaneswar,referral
C03940,0,0.519550857,7.44E-05,0,0,low,No Interaction,42,male,Mumbai,referral
C06755,0,0.558003745,0.000240274,0,0,medium,No Interaction,38,female,Kolkata,organic
C02801,0,0.584510787,0.000235953,0,0,medium,No Interaction,43,female,Hyderabad,organic
C05051,0,0.508828973,0.000280615,0,0,high,No Interaction,35,female,Delhi,ads
C04673,0,0.528142727,4.89E-05,0,0,low,No Interaction,44,male,Chennai,ads
C02903,0,0.521911629,3.10E-05,0,0,low,No Interaction,29,female,Pune,organic
C02930,0,0.545719113,0.000197159,0,0,medium,No Interaction,27,female,Pune,organic
C06903,0,0.534789148,7.49E-05,0,0,high,No Interaction,26,female,Bhubaneswar,ads
C05224,0,0.580730612,0.000319225,0,0,medium,No Interaction,32,male,Hyderabad,ads
C06046,0,0.545478613,7.81E-05,0,0,low,No Interaction,28,male,Mumbai,organic
C07422,0,0.570653978,0.000167764,0,0,medium,No Interaction,29,male,Bhubaneswar,ads
C06674,0,0.536711613,0.000570932,0,0,medium,No Interaction,18,male,Jaipur,ads
C02108,0,0.546153325,0.000582627,0,0,medium,No Interaction,31,male,Delhi,organic
C01874,0,0.529997278,4.75E-05,0,0,low,No Interaction,28,female,Ahmedabad,referral
C01937,0,0.535222204,0.000244798,0,0,medium,No Interaction,42,female,Bangalore,ads
C07676,0,0.511822806,3.55E-05,0,0,low,No Interaction,40,female,Bangalore,organic
C02567,0,0.581641683,0.000295389,0,0,medium,No Interaction,26,male,Hyderabad,organic
C04354,0,0.509554132,0.00049548,0,0,medium,No Interaction,35,male,Jaipur,referral
C01574,0,0.470837708,0.000124907,0,0,high,No Interaction,33,male,Pune,referral
C03731,0,0.505820019,4.34E-05,0,0,low,No Interaction,36,male,Bangalore,organic
C06746,0,0.552100011,0.000476133,0,0,medium,No Interaction,35,female,Delhi,organic
C01342,0,0.571283003,0.000395066,0,0,medium,No Interaction,46,female,Mumbai,organic
C06071,0,0.535459611,3.81E-05,0,0,low,No Interaction,35,female,Kolkata,organic
C06212,0,0.504568458,0.000154279,0,0,high,No Interaction,50,male,Kolkata,organic
C01264,0,0.5363945,3.83E-05,0,0,low,No Interaction,31,female,Kolkata,organic
C03763,0,0.514858747,6.54E-05,0,0,low,No Interaction,39,female,Jaipur,organic
C05585,0,0.574458432,0.000123997,0,0,medium,No Interaction,40,female,Bhubaneswar,organic
C02187,0,0.556483189,0.000125162,0,0,medium,No Interaction,21,female,Bhubaneswar,referral
C05280,0,0.553974633,0.000400876,0,0,medium,No Interaction,24,female,Mumbai,referral
C07697,0,0.572849573,0.000122486,0,0,medium,No Interaction,47,female,Bhubaneswar,organic
C06926,0,0.543606205,0.000474502,0,0,medium,No Interaction,39,male,Mumbai,referral
C04254,0,0.550941764,0.000513647,0,0,medium,No Interaction,42,female,Delhi,ads
C02286,0,0.480780712,0.000309703,0,0,high,No Interaction,26,male,Delhi,referral
C06319,0,0.552336339,0.000519069,0,0,medium,No Interaction,36,female,Delhi,ads
C02147,0,0.574046607,0.000304705,0,0,medium,No Interaction,35,female,Ahmedabad,organic
C01857,0,0.545723079,0.000214568,0,0,medium,No Interaction,29,female,Pune,ads
C04701,0,0.543611164,0.000469853,0,0,medium,No Interaction,18,female,Jaipur,ads
C07823,0,0.506083145,7.33E-05,0,0,low,No Interaction,35,female,Delhi,referral
C05172,0,0.510520427,0.000149748,0,0,high,No Interaction,48,male,Hyderabad,referral
C05257,0,0.512284501,0.000219238,0,0,medium,No Interaction,41,female,Bangalore,referral
C02290,0,0.508629231,0.000168533,0,0,high,No Interaction,40,male,Chennai,ads
C05299,0,0.537099476,4.19E-05,0,0,low,No Interaction,30,female,Kolkata,ads
C06366,0,0.493755891,0.000125296,0,0,high,No Interaction,34,female,Chennai,referral
C05077,0,0.506515302,0.000165898,0,0,high,No Interaction,49,male,Chennai,ads
C02239,0,0.488398366,0.000165371,0,0,high,No Interaction,25,male,Bangalore,ads
C04433,0,0.54432093,0.000195099,0,0,medium,No Interaction,33,female,Pune,organic
C04103,0,0.527637847,9.08E-05,0,0,high,No Interaction,27,male,Bhubaneswar,ads
C01538,0,0.514626642,0.000126543,0,0,high,No Interaction,42,female,Chennai,organic
C07068,0,0.540355689,0.000189378,0,0,medium,No Interaction,50,female,Pune,organic
C02877,0,0.485799769,0.000292357,0,0,high,No Interaction,48,male,Jaipur,ads
C07478,0,0.558302191,0.000255221,0,0,medium,No Interaction,44,female,Chennai,ads
C05441,0,0.550444586,0.000290449,0,0,medium,No Interaction,41,male,Kolkata,organic
C02365,0,0.579128092,0.000315338,0,0,medium,No Interaction,39,male,Hyderabad,ads
C03837,0,0.533070205,4.44E-05,0,0,low,No Interaction,39,male,Hyderabad,referral
C03025,0,0.570653978,0.000167764,0,0,medium,No Interaction,29,male,Bhubaneswar,ads
C06303,0,0.540557332,0.000558663,0,0,medium,No Interaction,55,male,Delhi,organic
C07970,0,0.573313319,0.00013377,0,0,medium,No Interaction,47,female,Bhubaneswar,ads
C05327,0,0.527372699,4.59E-05,0,0,low,No Interaction,40,male,Kolkata,organic
C07442,0,0.520230206,0.000555097,0,0,medium,No Interaction,45,male,Delhi,referral
C04870,0,0.525788342,0.000271987,0,0,medium,No Interaction,55,male,Chennai,referral
C01231,0,0.523083926,3.12E-05,0,0,low,No Interaction,24,female,Pune,organic
C01278,0,0.48908278,0.000275304,0,0,high,No Interaction,32,male,Jaipur,organic
C05008,0,0.510521434,4.89E-05,0,0,low,No Interaction,18,male,Bangalore,ads
C03819,0,0.515582925,3.97E-05,0,0,low,No Interaction,26,female,Bangalore,ads
C05248,0,0.560618314,0.000259728,0,0,medium,No Interaction,34,female,Chennai,ads
C07436,0,0.568727675,2.52E-05,0,0,low,No Interaction,31,other,Mumbai,ads
C04872,0,0.532962831,0.000241126,0,0,high,No Interaction,26,female,Mumbai,ads
C05482,0,0.533922428,0.00031024,0,0,medium,No Interaction,18,male,Bangalore,ads
C03830,0,0.490934707,6.33E-05,0,0,low,No Interaction,44,female,Jaipur,referral
C05477,0,0.543851176,5.83E-05,0,0,low,No Interaction,36,male,Ahmedabad,organic
C07077,0,0.52323429,0.000216691,0,0,high,No Interaction,39,male,Ahmedabad,ads
C01461,0,0.561249993,0.000267976,0,0,medium,No Interaction,26,female,Kolkata,ads
C03427,0,0.57312329,0.000400637,0,0,medium,No Interaction,38,female,Mumbai,organic
C06311,0,0.534362071,0.000223902,0,0,high,No Interaction,18,female,Mumbai,organic
C01598,0,0.508172906,4.80E-05,0,0,low,No Interaction,28,male,Bangalore,ads
C07721,0,0.551843406,0.000319429,0,0,medium,No Interaction,37,male,Kolkata,ads
C04963,0,0.532103538,4.82E-05,0,0,low,No Interaction,19,female,Ahmedabad,referral
C07385,0,0.508172906,4.80E-05,0,0,low,No Interaction,28,male,Bangalore,ads
C03089,0,0.545490098,0.000214192,0,0,medium,No Interaction,30,female,Pune,ads
C03751,0,0.512159581,3.68E-05,0,0,low,No Interaction,41,male,Pune,organic
C06968,0,0.524357657,8.86E-05,0,0,high,No Interaction,41,male,Bhubaneswar,ads
C02530,0,0.563625318,0.000265707,0,0,medium,No Interaction,21,female,Chennai,ads
C07832,0,0.530393028,0.000500412,0,0,medium,No Interaction,43,male,Jaipur,organic
C07564,0,0.579811195,0.000291281,0,0,medium,No Interaction,34,male,Hyderabad,organic
C02526,0,0.545671193,2.61E-05,0,0,low,No Interaction,37,male,Bhubaneswar,ads
C02491,0,0.490873752,0.000125924,0,0,high,No Interaction,41,female,Kolkata,referral
C06713,0,0.563390239,0.000243723,0,0,medium,No Interaction,20,female,Chennai,organic
C02726,0,0.550976531,0.000309057,0,0,medium,No Interaction,46,male,Chennai,ads
C06937,0,0.531817151,0.00030539,0,0,medium,No Interaction,27,male,Bangalore,ads
C02718,0,0.548876532,5.14E-05,0,0,low,No Interaction,46,female,Ahmedabad,ads
C06547,0,0.542677448,0.000355872,0,0,medium,No Interaction,44,male,Ahmedabad,referral
C04427,0,0.533045996,0.000287154,0,0,medium,No Interaction,24,male,Chennai,referral
C06273,0,0.489552436,0.000276269,0,0,high,No Interaction,30,male,Jaipur,organic
C03126,0,0.488382329,0.000298041,0,0,high,No Interaction,37,male,Jaipur,ads
C03536,0,0.59020481,0.000246509,0,0,medium,No Interaction,18,female,Hyderabad,organic
C05579,0,0.56097579,5.16E-05,0,0,low,No Interaction,18,male,Hyderabad,ads
C02028,0,0.580146531,1.48E-05,0,0,low,No Interaction,36,other,Hyderabad,ads
C02034,0,0.527861639,0.000459225,0,0,medium,No Interaction,42,female,Delhi,referral
C06293,0,0.528309526,4.62E-05,0,0,low,No Interaction,36,male,Kolkata,organic
C03455,0,0.523854278,0.000287744,0,0,medium,No Interaction,61,male,Bangalore,ads
C07329,0,0.544272986,2.58E-05,0,0,low,No Interaction,43,male,Bhubaneswar,ads
C02672,0,0.533304105,4.45E-05,0,0,low,No Interaction,38,male,Hyderabad,referral
C05464,0,0.503005021,4.62E-05,0,0,low,No Interaction,50,male,Bangalore,ads
C02229,0,0.550721603,0.000391172,0,0,medium,No Interaction,38,female,Mumbai,referral
C05090,0,0.48299509,0.000151958,0,0,high,No Interaction,45,male,Kolkata,referral
C03103,0,0.492522086,0.000133254,0,0,high,No Interaction,37,female,Bangalore,ads
C05256,0,0.544759331,0.000627427,0,0,medium,No Interaction,39,male,Delhi,ads
C05301,0,0.56719693,0.000163416,0,0,medium,No Interaction,44,male,Bhubaneswar,ads
C05900,0,0.557729111,4.62E-05,0,0,low,No Interaction,30,male,Hyderabad,organic
C07400,0,0.58382984,0.000255441,0,0,medium,No Interaction,48,female,Hyderabad,ads
C04061,0,0.575377075,0.000124868,0,0,medium,No Interaction,36,female,Bhubaneswar,organic
C06239,0,0.497557224,0.000143433,0,0,high,No Interaction,18,male,Pune,ads
C01475,0,0.512863946,3.70E-05,0,0,low,No Interaction,38,male,Pune,organic
C03586,0,0.579582229,0.000290772,0,0,medium,No Interaction,35,male,Hyderabad,organic
C01561,0,0.574692051,0.000135183,0,0,medium,No Interaction,41,female,Bhubaneswar,ads
C03398,0,0.540123578,0.000242956,0,0,medium,No Interaction,18,female,Kolkata,referral
C01285,0,0.545253131,0.00019647,0,0,medium,No Interaction,29,female,Pune,organic
C03625,0,0.529968982,0.000466516,0,0,medium,No Interaction,33,female,Delhi,referral
C04576,0,0.553697996,0.000297655,0,0,medium,No Interaction,27,male,Kolkata,organic
C02056,0,0.550007641,0.000468692,0,0,medium,No Interaction,44,female,Delhi,organic
C02977,0,0.551607028,0.000293002,0,0,medium,No Interaction,36,male,Kolkata,organic
C07695,0,0.522372687,0.000191492,0,0,medium,No Interaction,30,female,Pune,referral
C01466,0,0.5154507,0.000155356,0,0,high,No Interaction,27,male,Hyderabad,referral
C01898,0,0.546169659,0.000483726,0,0,medium,No Interaction,28,male,Mumbai,referral
C02880,0,0.54454263,0.00036089,0,0,medium,No Interaction,36,male,Ahmedabad,referral
C04334,0,0.548497953,0.000492266,0,0,medium,No Interaction,18,male,Mumbai,referral
C06964,0,0.534700807,0.000148604,0,0,medium,No Interaction,29,other,Jaipur,referral
C01326,0,0.511424666,0.00021823,0,0,high,No Interaction,19,female,Mumbai,referral
C04221,0,0.585883354,0.000259498,0,0,medium,No Interaction,39,female,Hyderabad,ads
C04554,0,0.581645575,0.000321468,0,0,medium,No Interaction,28,male,Hyderabad,ads
C04834,0,0.568159449,0.000493698,0,0,medium,No Interaction,30,male,Mumbai,organic
C02403,0,0.571513147,0.000395758,0,0,medium,No Interaction,45,female,Mumbai,organic
C06516,0,0.4990662,0.000333909,0,0,high,No Interaction,47,male,Delhi,ads
C07217,0,0.557027252,0.000151934,0,0,medium,No Interaction,30,other,Jaipur,organic
C06310,0,0.574046607,0.000304705,0,0,medium,No Interaction,35,female,Ahmedabad,organic
C06413,0,0.577749272,0.000286728,0,0,medium,No Interaction,43,male,Hyderabad,organic
C07718,0,0.563100411,0.000271755,0,0,medium,No Interaction,18,female,Kolkata,ads
C02131,0,0.490098857,8.05E-05,0,0,low,No Interaction,18,male,Jaipur,referral
C01274,0,0.508841445,0.000214067,0,0,high,No Interaction,30,female,Mumbai,referral
C05520,0,0.535539091,0.000520055,0,0,medium,No Interaction,21,male,Jaipur,organic
C07738,0,0.539019466,0.000234655,0,0,medium,No Interaction,28,female,Chennai,referral
C05973,0,0.587019033,0.000240541,0,0,medium,No Interaction,32,female,Hyderabad,organic
C03638,0,0.542234717,0.000128214,0,0,high,No Interaction,39,female,Hyderabad,organic
C05747,0,0.508701987,4.49E-05,0,0,low,No Interaction,28,male,Chennai,referral
C07845,0,0.534287004,0.00024309,0,0,medium,No Interaction,46,female,Bangalore,ads
C02525,0,0.499301134,0.000334494,0,0,high,No Interaction,46,male,Delhi,ads
C04904,0,0.542077683,3.71E-05,0,0,low,No Interaction,30,female,Hyderabad,referral
C06397,0,0.550709256,0.000512749,0,0,medium,No Interaction,43,female,Delhi,ads
C03052,0,0.535071457,0.000184994,0,0,high,No Interaction,18,female,Ahmedabad,ads
C07779,0,0.568167317,0.000405788,0,0,medium,No Interaction,33,male,Ahmedabad,ads
C01606,0,0.553798366,8.95E-05,0,0,medium,No Interaction,34,other,Bangalore,ads
C05907,0,0.506751707,0.00026923,0,0,medium,No Interaction,35,male,Bangalore,referral
C03092,0,0.5532656,0.000522716,0,0,medium,No Interaction,32,female,Delhi,ads
C06966,0,0.538785953,0.000234245,0,0,medium,No Interaction,29,female,Chennai,referral
C01206,0,0.502428052,9.13E-05,0,0,low,No Interaction,21,male,Delhi,referral
C05510,0,0.538093172,3.78E-05,0,0,low,No Interaction,29,female,Chennai,organic
C07076,0,0.546544594,6.69E-05,0,0,low,No Interaction,55,female,Mumbai,ads
C05274,0,0.552849497,0.000147221,0,0,medium,No Interaction,48,other,Jaipur,organic
C05453,0,0.506293819,4.74E-05,0,0,low,No Interaction,36,male,Bangalore,ads
C02646,0,0.55165547,0.000297506,0,0,medium,No Interaction,35,female,Ahmedabad,referral
C03809,0,0.53716273,4.09E-05,0,0,low,No Interaction,35,female,Chennai,ads
C06778,0,0.516624168,0.000156722,0,0,high,No Interaction,22,male,Hyderabad,referral
C06223,0,0.542926018,0.000210107,0,0,medium,No Interaction,41,female,Pune,ads
C01518,0,0.505350207,4.32E-05,0,0,low,No Interaction,38,male,Bangalore,organic
C03603,0,0.546185015,0.000197851,0,0,medium,No Interaction,25,female,Pune,organic
C06489,0,0.518019648,0.000237226,0,0,medium,No Interaction,19,male,Pune,referral
C01836,0,0.553261647,0.000480318,0,0,medium,No Interaction,30,female,Delhi,organic
C03100,0,0.554398518,0.00032564,0,0,medium,No Interaction,26,male,Kolkata,ads
C02704,0,0.544538645,0.000477836,0,0,medium,No Interaction,35,male,Mumbai,referral
C02555,0,0.533668507,0.000183061,0,0,high,No Interaction,24,female,Ahmedabad,ads
C02612,0,0.526593597,6.47E-05,0,0,high,No Interaction,59,female,Bhubaneswar,organic
C02074,0,0.490699851,6.32E-05,0,0,low,No Interaction,45,female,Jaipur,referral
C04852,0,0.525963445,0.000292314,0,0,medium,No Interaction,52,male,Bangalore,ads
C07143,0,0.550737362,5.22E-05,0,0,low,No Interaction,38,female,Ahmedabad,ads
C02080,0,0.521645237,9.10E-05,0,0,low,No Interaction,36,male,Delhi,organic
C07074,0,0.540826435,0.000206823,0,0,medium,No Interaction,50,female,Pune,ads
C06110,0,0.539762305,0.000262574,0,0,medium,No Interaction,25,male,Pune,ads
C07771,0,0.510238071,0.000283578,0,0,high,No Interaction,29,female,Delhi,ads
C04406,0,0.509713369,3.80E-05,0,0,low,No Interaction,51,female,Bangalore,ads
C04746,0,0.525788342,0.000271987,0,0,medium,No Interaction,55,male,Chennai,referral
C05249,0,0.511814904,0.000218472,0,0,medium,No Interaction,43,female,Bangalore,referral
C05474,0,0.5190857,5.60E-05,0,0,low,No Interaction,45,male,Ahmedabad,referral
C01847,0,0.528289881,0.000536072,0,0,medium,No Interaction,54,male,Jaipur,ads
C07172,0,0.55538582,0.000293589,0,0,medium,No Interaction,25,male,Chennai,organic
C02061,0,0.527833256,0.000283587,0,0,medium,No Interaction,41,male,Kolkata,referral
C01531,0,0.576160562,8.77E-05,0,0,medium,No Interaction,31,other,Kolkata,organic
C02118,0,0.536258657,0.000255769,0,0,medium,No Interaction,40,male,Pune,ads
C03034,0,0.564932557,0.000524271,0,0,medium,No Interaction,46,male,Mumbai,ads
C06464,0,0.551142321,0.000120222,0,0,medium,No Interaction,44,female,Bhubaneswar,referral
C01404,0,0.548587498,0.000311696,0,0,medium,No Interaction,51,male,Kolkata,ads
